field_id,date,NDVI,EVI,TCG,previous_ndvi,previous_evi,ndvi_change,evi_change,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,stress_class
00000000000000000010,2019-03-12,0.1178474169603047,0.092250251888715,-0.0311826802276618,0.1399145094997857,0.0880504772142865,-0.022067092539481012,0.0041997746744285025,0.1337598819179844,0.1657743006265558,0.1956593725407978,0.2099779105502905,0.2169900554420944,0.2264523568008319,0.2477253192247183,0.2375870741964927,0.2315814096611285,0.299074779744934,0.2828395457683855,High Stress
00000000000000000010,2019-03-22,0.1131762416867749,0.0892207899250927,-0.0332278197982038,0.1178474169603047,0.092250251888715,-0.004671175273529796,-0.0030294619636222903,0.1289393349597808,0.1556952281221471,0.1816681025491464,0.1970829143898359,0.2087207275023214,0.2176527366592989,0.2341061510695975,0.2294124994556562,0.2262467870199131,0.2830076818567829,0.2737982288950997,Moderate Stress
00000000000000000010,2019-04-01,0.1366487361443833,0.1022395395156355,-0.0231610543439001,0.1131762416867749,0.0892207899250927,0.023472494457608406,0.013018749590542791,0.1236400971636506,0.1499089401149569,0.1746543691225652,0.1973229943185435,0.214157937702374,0.2238222272090336,0.2297269448792719,0.2359775770843846,0.2355507144615042,0.2834985876483366,0.2594917775308638,Moderate Stress
00000000000000000011,2019-02-10,0.1808788428505091,0.0699100061635588,-0.0047733979921277,0.0693996199644561,0.0344530225370914,0.111479222886053,0.0354569836264674,0.047545894304892,0.0637048377817361,0.0804281887374042,0.0898727855720787,0.095079628737143,0.1019678326589491,0.1147610780650166,0.116418588542883,0.1175043912080848,0.1813684564084015,0.1687669129572347,High Stress
00000000000000000011,2019-02-20,0.1634727094139469,0.0756543928465702,-0.0089314037131938,0.1808788428505091,0.0699100061635588,-0.017406133436562193,0.0057443866830114015,0.0607191755589851,0.079150608288098,0.0998146228810373,0.1102260969515436,0.1170859456696938,0.1247669363444824,0.1385868416387776,0.1407526925287217,0.1428085966934804,0.2147528616642199,0.202910384647149,Stable
00000000000000000011,2019-03-02,0.1995625529996025,0.0945258920257002,0.0016510690658295,0.1634727094139469,0.0756543928465702,0.03608984358565559,0.018871499179130002,0.0563975715981555,0.0746784526785555,0.1029848623177395,0.1182433806340913,0.1258724528391764,0.1366148412316686,0.1538449039052237,0.1560734806615727,0.1575441267767598,0.2453556392294316,0.2237298756297093,High Stress
00000000000000000011,2019-03-12,0.1879127892573472,0.0958615040696085,-0.0085318150327631,0.1995625529996025,0.0945258920257002,-0.011649763742255292,0.0013356120439082936,0.070844028988094,0.0825919884046464,0.1035591615224053,0.1149556702362414,0.1234044493049429,0.1342887044031567,0.1511625805277499,0.150758350405902,0.1519263234473466,0.2390759487513585,0.2306609060913155,High Stress
00000000000000000011,2019-03-22,0.1721171244156746,0.0948618240510209,-0.0138248551291156,0.1879127892573472,0.0958615040696085,-0.015795664841672608,-0.0009996800185876065,0.0786765031502511,0.0905753945768222,0.1130635815614459,0.1259820329258356,0.1331690570257023,0.1442459634219041,0.1607279600707445,0.1606363703678827,0.1628248849163108,0.2360804174551702,0.2298165562480458,High Stress
00000000000000000011,2019-04-01,0.1636848572309367,0.0926071382078647,-0.0161063642446361,0.1721171244156746,0.0948618240510209,-0.008432267184737885,-0.00225468584315619,0.0891180660200351,0.0983709176998399,0.1102829211542091,0.1252044067232044,0.1382802936910832,0.1465232000930278,0.1529670442984889,0.1605285852417411,0.1659105839235347,0.2242234528035845,0.2025068029356151,Moderate Stress
00000000000000000012,2019-03-12,0.2488983537758562,0.1697051043022819,0.0159723107629936,0.1579251537553919,0.1893795097571593,0.0909732000204643,-0.01967440545487742,0.0932434784551268,0.1180470585936706,0.1368965737592153,0.1588048081440311,0.1924832354245604,0.2076741084646333,0.2286956382608732,0.2214187238333152,0.2251898399379778,0.2608144960721041,0.2325732144501909,Moderate Stress
